standard Exponential Lorentz
0.73597 0.24678 1
0.833468 0.902862 1
0.0650151 1.92719 1
0.222234 0.0834819 1
0.642632 0.58109 1
0.827361 0.475695 1
0.558345 2.24299 1
0.447657 1.18647 1
0.27922 0.481897 1
0.0565737 0.115501 1
0.256965 0.66875 1
0.423145 0.954162 1
0.993183 0.754014 1
0.772441 0.624834 1
0.640454 0.920373 1
0.58824 1.30092 1
0.415988 0.00640342 1
0.303674 0.830908 1
0.694798 1.3585 1
0.770231 0.456335 1
0.339375 0.786342 1
0.0187282 1.29555 1
0.353828 0.127456 1
0.854022 1.28859 1
0.531186 4.40578 1
0.63609 0.121952 1
0.662916 0.549753 1
0.559783 1.16282 1
0.813038 0.29629 1
0.17705 0.0738968 1
0.151074 0.254127 1
0.0768582 0.43984 1
0.837452 0.658455 1
0.0419337 2.0645 1
0.0091993 0.546096 1
0.387509 0.132739 1
0.789913 0.284244 1
0.496224 0.500387 1
0.945398 2.19018 1
0.0983669 0.095466 1
0.46924 1.5412 1
0.7052 1.99403 1
0.681589 0.459736 1
0.580709 1.07393 1
0.541453 0.53437 1
0.501136 0.390921 1
0.783151 1.04933 1
0.771202 4.80699 1
0.298109 0.0454444 1
0.671031 2.70707 1
0.346119 0.090505 1
0.639587 0.252867 1
0.966125 0.984584 1
0.799183 0.0550815 1
0.631182 0.586605 1
0.0949067 0.288204 1
0.905082 2.14863 1
0.890482 1.41459 1
0.313764 0.978456 1
0.951797 0.233295 1
0.188636 0.57035 1
0.15852 0.640299 1
0.0542143 5.88366 1
0.956514 0.403368 1
0.804114 2.11645 1
0.727745 3.33675 1
0.677274 0.572676 1
0.190793 0.343059 1
0.629895 1.44036 1
0.529934 0.459807 1
0.637512 1.00701 1
0.311272 0.145961 1
0.481436 0.849898 1
0.549883 0.0928136 1
0.545516 0.566367 1
0.892566 2.41869 1
0.77753 0.750348 1
0.69002 1.62981 1
0.402727 0.669096 1
0.941632 0.596746 1
0.0987387 0.543672 1
0.993734 0.800674 1
0.561668 0.318061 1
0.726814 3.11054 1
0.326208 0.0367791 1
0.626674 2.78754 1
0.169837 1.23428 1
0.172833 0.154019 1
0.803849 1.36344 1
0.916774 0.231283 1
0.502916 0.411822 1
0.937578 1.60564 1
0.608944 2.2654 1
0.66883 0.745788 1
0.835733 0.392146 1
0.101199 0.0390464 1
0.500778 0.382686 1
0.888308 0.106116 1
0.683172 0.39918 1
0.324871 1.42314 1
0.305085 3.31182 1
0.680648 0.117959 1
0.870008 1.81826 1
0.00645282 0.209538 1
0.651712 1.29013 1
0.364491 0.0297844 1
0.116622 0.471924 1
0.972809 0.223924 1
0.287548 0.9023 1
0.396305 0.784849 1
0.97117 0.929334 1
0.67213 0.526852 1
0.216706 0.140053 1
0.415282 0.280144 1
0.948765 2.54085 1
0.701214 0.0734682 1
0.161403 0.165521 1
0.164832 1.73514 1
0.781497 0.439867 1
0.328357 0.397797 1
0.182575 0.629425 1
0.0335432 0.239283 1
0.522921 0.633897 1
0.926694 0.599547 1
0.547794 0.403318 1
0.00533558 0.763775 1
0.826389 0.0149286 1
0.859057 3.36873 1
0.290651 0.469373 1
0.656096 1.25393 1
0.624016 0.785984 1
0.265625 2.0513 1
0.481682 0.524975 1
0.9413 0.142385 1
0.424115 0.240307 1
0.780812 2.22626 1
0.543799 0.744992 1
0.563686 1.39213 1
0.927783 2.14258 1
0.79551 0.875774 1
0.41883 0.0280299 1
0.0885031 0.255354 1
0.204455 0.763576 1
0.303409 0.478297 1
0.856258 0.162169 1
0.301376 1.36228 1
0.48235 0.0378883 1
0.412615 1.38454 1
0.286891 0.819729 1
0.914468 0.929859 1
0.0797872 0.993936 1
0.522284 1.02022 1
0.80563 1.35551 1
0.173032 0.366425 1
0.16049 0.127421 1
0.182808 0.907579 1
0.76746 0.542354 1
0.468208 0.370744 1
0.0297894 2.41201 1
0.470831 0.235822 1
0.854476 0.000664472 1
0.213149 0.733299 1
0.44468 0.5532 1
0.979 3.36892 1
0.560331 0.0527247 1
0.197396 0.258426 1
0.890951 0.581638 1
0.375789 2.18478 1
0.629738 0.0838801 1
0.826401 0.0512584 1
0.643399 0.127568 1
0.0325578 0.512173 1
0.758225 0.752629 1
0.225945 2.2351 1
0.484718 0.142238 1
0.011625 0.180297 1
0.881372 0.221889 1
0.509875 1.33431 1
0.68595 0.0627201 1
0.297555 2.70447 1
0.649669 2.01417 1
0.658341 7.26162 1
0.873139 0.146236 1
0.540099 0.107218 1
0.587301 0.745945 1
0.73509 0.368597 1
0.00441416 0.132101 1
0.735722 0.049546 1
0.269653 0.360433 1
0.607931 2.28863 1
0.298477 1.04988 1
0.648902 1.43654 1
0.329995 0.133638 1
0.166495 1.53745 1
0.685166 0.202727 1
0.776413 3.51701 1
0.832183 1.72921 1
0.214746 2.08856 1
0.44331 0.0737812 1
0.16851 2.55186 1
0.540677 0.677882 1
0.930247 1.63325 1
0.058714 0.0792598 1
0.289917 0.42153 1
0.805755 0.23147 1
0.924254 0.416349 1
0.0402555 0.867469 1
0.649131 0.899661 1
0.490378 2.65913 1
0.62169 0.95084 1
0.195463 0.706487 1
0.433916 1.11621 1
0.832268 1.63142 1
0.741855 0.256995 1
0.565486 1.93265 1
0.619842 0.106966 1
0.00274589 1.08188 1
0.152052 1.51018 1
0.386305 2.68593 1
0.691868 0.582751 1
0.941818 0.112387 1
0.0587419 2.10764 1
0.767826 1.03539 1
0.42977 2.62828 1
0.771731 0.170136 1
0.384514 1.6417 1
0.610791 3.17665 1
0.318598 1.41557 1
0.580283 4.22492 1
0.963134 0.624014 1
0.115266 0.509704 1
0.686376 0.403902 1
0.887971 1.1349 1
0.796866 1.51827 1
0.231965 1.31887 1
0.24234 0.74809 1
0.843566 0.248854 1
0.706744 0.841496 1
0.883326 0.0850393 1
0.358675 2.14229 1
0.710889 0.691321 1
0.132622 2.44272 1
0.705753 0.20762 1
0.243981 1.32462 1
0.00179252 0.896535 1
0.189699 0.0212441 1
0.56477 0.970494 1
0.603406 0.578317 1
0.569248 1.04435 1
0.164561 0.546981 1
0.954137 1.72911 1
0.943227 0.205586 1
0.898747 0.61321 1
0.957995 0.257951 1
0.547758 0.306908 1
0.299965 2.13496 1
0.931076 0.483261 1
0.294245 0.846807 1
0.225189 3.09743 1
0.767888 0.287994 1
0.126259 0.309153 1
0.275923 0.39536 1
0.589586 0.353315 1
0.145086 2.44136 1
0.654604 1.84117 1
0.748212 2.08052 1
0.749332 0.0711745 1
0.666501 0.834385 1
0.000205747 2.93798 1
0.341766 0.377643 1
0.505768 0.335778 1
0.961034 1.00533 1
0.715051 0.781316 1
0.606132 0.614956 1
0.300051 0.0247058 1
0.84594 0.622186 1
0.304268 0.865461 1
0.658423 3.11094 1
0.699265 0.0597695 1
0.611284 0.306138 1
0.397799 0.823757 1
0.808319 0.545789 1
0.87861 0.603984 1
0.274691 2.57532 1
0.519511 0.0488105 1
0.95148 1.43344 1
0.672262 0.264487 1
0.595404 0.438938 1
0.356694 0.318341 1
0.639621 0.96942 1
0.166124 1.1216 1
0.0889388 0.347038 1
0.822324 1.41291 1
0.845603 0.937047 1
0.492957 0.00816073 1
0.0100991 0.184383 1
0.156918 0.878443 1
0.973783 1.64245 1
0.122701 2.37395 1
0.372586 1.10618 1
0.510199 1.11489 1
0.765984 1.04267 1
0.33243 0.526239 1
0.116089 0.617426 1
0.955099 0.793512 1
0.787045 0.218387 1
0.162181 0.584429 1
0.0538245 2.35902 1
0.7043 0.175056 1
0.22495 0.0937175 1
0.641708 3.908 1
0.240753 2.20953 1
0.814981 0.12293 1
0.111782 1.32991 1
0.69232 1.37344 1
0.869862 0.691856 1
0.179691 0.222994 1
0.784664 0.155569 1
0.306733 0.269732 1
0.174182 0.60759 1
0.815236 1.10205 1
0.700648 0.111565 1
0.48411 0.257361 1
0.49788 0.321882 1
0.988593 0.897544 1
0.555266 2.93856 1
0.199027 2.27484 1
0.581536 2.92837 1
0.576662 1.13664 1
0.208776 0.291933 1
0.320249 0.893966 1
0.0342986 1.31545 1
0.168949 1.62225 1
0.093591 1.02324 1
0.932416 0.0832835 1
0.257329 0.285415 1
0.119233 0.989096 1
0.676203 1.25943 1
0.671589 0.43576 1
0.0258894 0.20579 1
0.270049 3.35113 1
0.0110253 2.76208 1
0.341245 0.287853 1
0.287489 0.694395 1
0.055167 2.13926 1
0.50479 0.402326 1
0.761745 0.119172 1
0.215289 0.564621 1
0.678935 0.651175 1
0.47988 0.623667 1
0.213119 1.36704 1
0.362796 0.960023 1
0.0323686 2.14904 1
0.973522 0.038889 1
0.30386 1.31847 1
0.059918 0.720659 1
0.795718 0.513576 1
0.146036 3.7541 1
0.139256 0.18737 1
0.602517 0.608521 1
0.0633377 0.648319 1
0.62319 0.569729 1
0.429832 0.696028 1
0.917323 0.578304 1
0.982938 0.928518 1
0.711464 0.114487 1
0.988135 2.13356 1
0.299801 0.0509044 1
0.907798 1.16913 1
0.566043 0.663684 1
0.881185 1.27806 1
0.561423 0.158335 1
0.903515 0.380398 1
0.643609 1.40015 1
0.463191 0.107678 1
0.990623 1.29739 1
0.0230352 1.05157 1
0.938133 0.445453 1
0.392044 0.00487919 1
0.403138 2.2779 1
0.36382 0.36922 1
0.0994477 0.486806 1
0.472886 0.0395397 1
0.175813 1.16894 1
0.754115 1.20309 1
0.311678 1.34461 1
0.368524 1.63711 1
0.435362 0.502311 1
0.0928238 0.752656 1
0.220414 1.04678 1
0.621582 0.800817 1
0.890934 1.09398 1
0.406879 3.65727 1
0.921861 0.147496 1
0.455186 0.521623 1
0.506213 0.478278 1
0.0152555 0.625829 1
0.460255 0.53742 1
0.0221763 0.957687 1
0.121494 0.943599 1
0.629782 8.52559 1
0.0371189 1.43298 1
0.378006 1.27234 1
0.0459994 0.27427 1
0.516136 3.50639 1
0.551199 0.157158 1
0.836598 2.53858 1
0.801236 0.12413 1
0.126392 2.82775 1
0.71406 0.332656 1
0.564663 1.70504 1
0.832306 0.253369 1
0.946026 0.979134 1
0.094733 2.01652 1
0.467788 0.59702 1
0.808974 0.165082 1
0.128507 0.294726 1
0.52778 0.656156 1
0.466762 0.136044 1
0.774097 0.319785 1
0.180764 0.0328993 1
0.581584 0.475323 1
0.156894 2.43702 1
0.994666 0.0897836 1
0.280624 0.735323 1
0.655436 0.209984 1
0.244948 1.04624 1
0.0297193 0.180466 1
0.426424 1.11983 1
0.901419 0.44545 1
0.881982 0.321333 1
0.818159 0.756656 1
0.619625 0.170151 1
0.915564 0.238022 1
0.526677 0.631783 1
0.0451686 1.15014 1
0.649699 0.128224 1
0.0960934 6.13007 1
0.909644 0.666677 1
0.674291 0.661177 1
0.179308 1.0897 1
0.0277201 2.91656 1
0.307759 0.122631 1
0.307968 2.15227 1
0.0158311 0.775006 1
0.241148 0.600625 1
0.118456 1.67869 1
0.405734 0.632004 1
0.407549 1.81745 1
0.45665 0.391868 1
0.742614 0.109019 1
0.758494 0.138295 1
0.530688 0.605684 1
0.908635 0.00464983 1
0.293327 2.1322 1
0.870226 2.77701 1
0.0546154 0.198943 1
0.742284 0.473634 1
0.554483 0.18464 1
0.884562 0.806996 1
0.710546 1.31672 1
0.670184 0.123599 1
0.982344 1.27092 1
0.731573 0.055366 1
0.474342 0.598563 1
0.19148 0.249968 1
0.0956984 0.446057 1
0.546581 2.02975 1
0.542564 1.15155 1
0.542592 1.28485 1
0.212819 1.12822 1
0.884001 0.14836 1
0.375572 2.6438 1
0.219542 0.889133 1
0.699438 0.216013 1
0.539564 0.00412778 1
0.250904 0.0423252 1
0.159083 0.135922 1
0.380794 0.14196 1
0.0972356 0.837297 1
0.969497 0.850251 1
0.479133 0.16359 1
0.88819 0.934667 1
0.794752 3.87674 1
0.447923 0.453802 1
0.767736 0.861647 1
0.958359 0.500216 1
0.584852 1.19334 1
0.179202 1.34313 1
0.201348 1.65186 1
0.240521 0.450327 1
0.957631 0.892322 1
0.126765 0.203764 1
0.914447 0.306752 1
0.305709 0.0792104 1
0.251229 0.682495 1
0.110954 0.99499 1
0.898279 2.28632 1
0.26654 3.56129 1
0.850554 0.0303713 1
0.641195 1.9261 1
0.861134 1.78028 1
0.829945 0.995584 1
0.362633 0.000585535 1
0.332449 0.0024201 1
0.738553 1.66403 1
0.503797 4.54915 1
0.0372176 0.476233 1
0.320426 1.23962 1
0.420781 1.41219 1
0.000195262 0.594526 1
0.315733 0.61568 1
0.66145 0.0131389 1
0.506897 2.24189 1
0.219169 1.66181 1
0.352679 0.0546379 1
0.681163 1.13678 1
0.959243 3.23547 1
0.308731 0.242306 1
0.0420285 0.0264944 1
0.138958 0.445651 1
0.0959288 1.27287 1
0.588616 1.50671 1
0.846628 1.37009 1
0.326029 3.57126 1
0.819624 2.06274 1
0.160296 1.82698 1
0.389475 0.350923 1
0.644238 0.0665712 1
0.952946 1.50163 1
0.0255446 0.827438 1
0.109071 0.186906 1
0.557015 2.68535 1
0.368378 1.70346 1
0.876986 0.472941 1
0.562756 0.9217 1
0.204756 0.530317 1
0.816633 0.639935 1
0.439789 0.37091 1
0.406605 4.73407 1
0.484511 0.614617 1
0.24315 0.0813958 1
0.523561 2.61302 1
0.381437 4.59751 1
0.462253 0.977192 1
0.428174 3.19173 1
0.633113 0.100923 1
0.453918 1.2766 1
0.976972 1.38086 1
0.200742 0.29614 1
0.0881683 0.550257 1
0.73045 0.0944197 1
0.976915 2.18804 1
0.68841 1.32162 1
0.773412 1.03674 1
0.979149 0.0724704 1
0.173179 0.371859 1
0.219424 1.09316 1
0.696024 1.15597 1
0.130085 1.27169 1
0.084783 0.358468 1
0.957254 0.239443 1
0.938651 0.172197 1
0.51322 0.28276 1
0.468562 0.554178 1
0.203207 0.469713 1
0.98869 2.49615 1
0.842916 3.26664 1
0.869249 0.222032 1
0.853711 0.802839 1
0.0828902 0.532454 1
0.0422461 0.0438961 1
0.888949 0.353233 1
0.766504 0.32597 1
0.569141 0.166184 1
0.362811 1.25704 1
0.465708 0.18239 1
0.0144378 1.86594 1
0.450594 0.0650131 1
0.3086 0.200755 1
0.579604 0.254494 1
0.146028 0.0517101 1
0.492924 1.88021 1
0.496424 0.288418 1
0.389106 1.63372 1
0.805921 0.802794 1
0.451717 0.276482 1
0.630199 0.427619 1
0.764339 0.0969878 1
0.292566 0.282809 1
0.178259 0.000268992 1
0.550268 0.186399 1
0.857364 0.0287623 1
0.959906 0.641506 1
0.308921 0.244693 1
0.129073 0.936045 1
0.968963 0.560523 1
0.638685 2.52683 1
0.813028 1.49844 1
0.376761 0.432271 1
0.179326 0.393526 1
0.513889 2.76281 1
0.399589 2.44333 1
0.219245 0.677377 1
0.555253 0.129626 1
0.919254 0.139912 1
0.354179 1.01716 1
0.210296 2.56886 1
0.184107 4.20351 1
0.288017 3.18457 1
0.13913 0.944184 1
0.10044 2.40082 1
0.676132 1.19249 1
0.740032 0.649345 1
0.54513 0.641059 1
0.339701 0.158347 1
0.389419 1.76219 1
0.416932 0.11258 1
0.488399 0.100617 1
0.838148 0.312581 1
0.63963 1.66325 1
0.345433 0.526264 1
0.0193651 0.122502 1
0.716114 0.163072 1
0.139625 0.561514 1
0.179621 0.748224 1
0.716891 2.19735 1
0.381999 1.20226 1
0.35872 0.315675 1
0.229946 0.59491 1
0.513458 0.00714797 1
0.585594 2.78903 1
0.290033 0.247035 1
0.532516 0.185817 1
0.914683 0.0293307 1
0.583459 0.102951 1
0.0660272 0.742159 1
0.868529 1.23673 1
0.480377 0.768649 1
0.163477 1.50208 1
0.172072 0.202589 1
0.350649 0.971027 1
0.919933 0.122262 1
0.920272 1.93056 1
0.786888 0.107874 1
0.90967 0.113245 1
0.973961 1.63618 1
0.232758 0.16959 1
0.544766 0.178243 1
0.418795 0.155707 1
0.815084 0.0266402 1
0.219121 0.908146 1
0.191183 0.00669929 1
0.680663 0.698407 1
0.568075 0.293832 1
0.351478 1.91198 1
0.0210764 2.83604 1
0.689151 0.739678 1
0.94372 1.92769 1
0.189414 0.0171987 1
0.38381 0.571347 1
0.798015 1.20944 1
0.278992 1.08436 1
0.0943659 0.385673 1
0.0533946 0.646159 1
0.234192 0.142762 1
0.511385 0.177993 1
0.0401145 3.6481 1
0.94564 0.992429 1
0.0567347 1.11477 1
0.977168 0.848672 1
0.431686 0.912846 1
0.970702 1.23273 1
0.67297 0.324508 1
0.25748 1.15286 1
0.848016 0.52644 1
0.101219 2.44571 1
0.590642 1.04449 1
0.604612 0.213179 1
0.963505 0.276648 1
0.780568 0.510188 1
0.636218 0.306413 1
0.42168 0.0157383 1
0.67983 0.441516 1
0.266475 0.279302 1
0.551679 2.08288 1
0.656668 0.215948 1
0.280305 0.472686 1
0.482401 0.520972 1
0.0602462 3.53529 1
0.277165 1.39912 1
0.741969 0.389724 1
0.419093 1.43045 1
0.249574 1.07898 1
0.84208 1.28145 1
0.21111 2.64199 1
0.484048 1.23011 1
0.761708 1.15167 1
0.864251 1.71826 1
0.0408515 1.048 1
0.736214 3.05317 1
0.824052 0.115034 1
0.602802 0.199057 1
0.148043 0.327585 1
0.372046 0.397043 1
0.844939 2.22036 1
0.231879 0.707172 1
0.183088 0.129379 1
0.758553 0.0971215 1
0.0901627 0.6474 1
0.255087 0.118107 1
0.00143878 0.196199 1
0.756541 0.0613247 1
0.0306717 0.504827 1
0.480699 2.53088 1
0.0288407 0.0220504 1
0.966975 0.916023 1
0.203154 0.491855 1
0.905964 0.998473 1
0.642384 0.891826 1
0.195081 0.982365 1
0.969545 0.949726 1
0.20036 0.217944 1
0.93318 0.125879 1
0.0970333 2.3896 1
0.232663 0.436247 1
0.00430555 0.673855 1
0.929805 0.400931 1
0.295194 0.769241 1
0.0159299 0.2617 1
0.50491 1.98188 1
0.269211 1.01295 1
0.768927 0.330363 1
0.616872 3.44006 1
0.403246 1.94616 1
0.596934 1.764 1
0.00387639 0.704474 1
0.787208 0.791394 1
0.794063 0.331272 1
0.823245 0.19253 1
0.0747785 1.74535 1
0.785632 3.97486 1
0.140803 0.540453 1
0.387225 0.17774 1
0.81281 1.57137 1
0.120744 1.30868 1
0.6044 0.0182309 1
0.486275 1.23867 1
0.642099 1.16439 1
0.997417 6.07059 1
0.78813 0.30903 1
0.88255 0.944611 1
0.141327 0.373851 1
0.76541 4.8669 1
0.463413 0.452644 1
0.437491 0.470812 1
0.381742 0.110626 1
0.628318 5.00122 1
0.169897 0.578717 1
0.456689 0.509524 1
0.504858 1.34931 1
0.306613 0.294436 1
0.520615 0.0977791 1
0.724557 0.712588 1
0.630626 0.865689 1
0.782169 0.0495425 1
0.528894 1.26813 1
0.714924 0.0531437 1
0.23478 0.198084 1
0.423419 0.2662 1
0.903789 1.33035 1
0.791866 0.97923 1
0.713937 0.0252636 1
0.15924 1.31115 1
0.787003 0.793663 1
0.64573 1.65779 1
0.486321 0.246239 1
0.613425 0.0842858 1
0.234744 0.492511 1
0.0919552 0.498642 1
0.0784808 0.218667 1
0.62679 0.522325 1
0.447294 0.890621 1
0.513315 2.68069 1
0.054328 0.574313 1
0.995698 1.25562 1
0.537808 0.217105 1
0.436773 0.744699 1
0.0883174 0.173568 1
0.878143 0.551131 1
0.887045 0.752034 1
0.259994 0.476777 1
0.112465 0.78973 1
0.714161 1.53485 1
0.885602 0.209423 1
0.20444 0.664632 1
0.325755 2.48497 1
0.94781 0.825228 1
0.309092 0.321007 1
0.865115 0.449113 1
0.399561 0.568746 1
0.813446 1.81316 1
0.550452 0.254264 1
0.913674 0.486498 1
0.805228 0.941521 1
0.168512 0.615775 1
0.448984 1.17646 1
0.722478 0.742744 1
0.597574 0.546534 1
0.246328 1.2401 1
0.166158 0.144354 1
0.0119834 0.110068 1
0.884557 3.11731 1
0.41187 1.56743 1
0.27798 0.495985 1
0.650941 0.184813 1
0.678807 3.91878 1
0.896471 0.529817 1
0.453629 0.166102 1
0.995264 1.21407 1
0.847512 1.40239 1
0.147832 2.25232 1
0.397036 3.71583 1
0.643136 1.74723 1
0.845728 0.0718017 1
0.162316 1.62009 1
0.425259 3.12915 1
0.185393 0.732327 1
0.133589 0.547841 1
0.988803 0.311478 1
0.584475 0.528742 1
0.884932 1.28901 1
0.344956 0.072984 1
0.747573 0.380484 1
0.656707 0.552822 1
0.638895 4.28596 1
0.00532248 0.813673 1
0.952792 2.10991 1
0.0401337 2.51957 1
0.943551 0.30786 1
0.907671 0.0918534 1
0.840857 0.883467 1
0.201115 0.56448 1
0.743758 0.181404 1
0.0704571 0.747404 1
0.685747 0.89659 1
0.261344 3.42095 1
0.324949 0.602946 1
0.851898 0.0783915 1
0.841638 0.490473 1
0.01959 0.879756 1
0.0829496 0.293661 1
0.515702 0.00639856 1
0.326608 0.168234 1
0.191199 0.677442 1
0.841327 0.5647 1
0.977848 2.36724 1
0.20179 0.935881 1
0.413116 2.6597 1
0.102168 2.32233 1
0.16079 0.296132 1
0.579479 0.193321 1
0.297114 0.87291 1
0.407354 1.3294 1
0.295665 0.0849476 1
0.801608 0.0889696 1
0.86491 0.112331 1
0.0158479 0.0798811 1
0.505997 1.2884 1
0.87566 0.355434 1
0.567788 0.319426 1
0.998931 1.14959 1
0.345663 0.354194 1
0.5663 0.0934754 1
0.938527 0.547834 1
0.219427 0.533013 1
0.823216 0.373385 1
0.264152 0.476027 1
0.0592381 0.0501349 1
0.561066 0.588003 1
0.404323 0.81094 1
0.753543 3.79467 1
0.425877 1.0939 1
0.247369 0.685607 1
0.0301719 0.3666 1
0.862622 1.98694 1
0.575666 3.85368 1
0.641635 1.32663 1
0.215022 2.04588 1
0.504833 0.130379 1
0.80064 0.366243 1
0.0254095 0.461217 1
0.589271 0.952825 1
0.331621 1.72424 1
0.338479 0.247558 1
0.455576 1.77459 1
0.0406846 0.0173724 1
0.852934 0.867177 1
0.206369 5.17097 1
0.811983 1.18019 1
0.987073 0.602626 1
0.90329 0.0863748 1
0.0768894 1.70428 1
0.949271 1.04595 1
0.806227 3.28405 1
0.414868 0.179078 1
0.694942 2.80119 1
0.807784 0.566892 1
0.477292 0.214056 1
0.00155621 1.53858 1
0.86607 0.570289 1
0.237608 4.39127 1
0.881895 2.26189 1
0.474481 0.880266 1
0.229809 2.54751 1
0.933874 1.33272 1
0.709718 0.560422 1
0.434271 0.389219 1
0.243937 1.14847 1
0.526474 1.23836 1
0.654275 2.12845 1
0.0707375 0.147448 1
0.0798445 0.239353 1
0.737765 1.26394 1
0.619367 1.3663 1
0.518518 0.117148 1
0.655213 0.418182 1
0.311117 0.991458 1
0.439969 0.292962 1
0.0575008 0.0299889 1
0.653405 1.25743 1
0.78335 0.329304 1
0.514669 2.73491 1
0.318744 2.40706 1
0.10147 1.05841 1
0.256106 0.170435 1
0.517642 2.37005 1
0.887673 2.51329 1
0.558568 0.0731466 1
0.214593 1.64451 1
0.680397 1.1662 1
0.433191 0.721383 1
0.0184865 0.412446 1
0.715305 0.498776 1
0.0873246 0.810982 1
0.0991637 0.556679 1
0.724304 0.436196 1
0.454314 0.801748 1
0.000551928 2.44084 1
0.457465 0.764986 1
0.85727 1.68818 1
0.34054 0.279094 1
0.81159 5.273 1
0.142283 0.712804 1
0.778711 0.371944 1
0.208433 2.58832 1
0.108331 6.14582 1
0.384963 1.31746 1
0.612716 0.488415 1
0.655355 0.526621 1
0.25139 0.174016 1
0.287751 0.540541 1
0.554229 1.77889 1
0.0925039 0.650858 1
0.384775 0.452033 1
0.772207 2.02589 1
0.623935 2.16742 1
0.835507 0.965078 1
0.980083 0.932795 1
0.891631 1.10252 1
0.576097 0.806599 1
0.28136 0.455627 1
0.754646 1.01485 1
0.503023 0.528003 1
0.362868 0.586934 1
0.240556 0.43874 1
0.442339 1.26709 1
0.268107 3.3413 1
0.689161 0.138456 1
0.604163 0.390304 1
0.667531 1.28245 1
0.428828 0.849745 1
0.632872 0.990798 1
0.481175 0.668851 1
0.72036 0.899983 1
0.833114 0.362219 1
0.589428 1.33946 1
0.466151 1.53753 1
0.904127 2.23308 1
0.0431917 0.158139 1
0.616547 0.280041 1
0.984511 1.26649 1
0.278017 0.173037 1
0.0314847 1.02136 1
0.950627 3.09948 1
0.874854 1.0665 1
0.912122 1.88268 1
0.66715 0.447853 1
0.54217 0.832488 1
0.135166 0.769182 1
0.47423 0.848504 1
0.84732 0.541279 1
0.0723469 0.0116461 1
0.682534 0.594415 1
0.253011 0.518449 1
0.377649 0.938092 1
0.380632 1.13118 1
0.122128 0.702656 1
0.170122 0.563242 1
0.42197 0.0389541 1
0.525156 2.07836 1
0.928084 0.030729 1
0.430687 0.194583 1
0.104833 0.320889 1
0.939908 3.18231 1
0.612178 0.10813 1
0.100155 1.24739 1
0.466061 2.08168 1
0.129432 0.487951 1
0.870616 0.0460847 1
0.874553 0.238533 1
0.954753 0.148217 1
0.991636 0.71143 1
0.298059 0.117852 1
0.835706 1.18728 1
0.751663 1.95464 1
0.778466 3.1757 1
0.953442 0.236656 1
0.164381 0.113058 1
0.882442 1.81811 1
0.644453 0.862106 1
0.234922 0.811003 1
0.140183 0.472117 1
0.00776037 1.62529 1
0.102717 0.0224829 1
0.52115 0.183292 1
0.711093 0.940158 1
0.346146 1.37821 1
0.0713476 1.14381 1
0.681292 0.88873 1
0.298053 0.149487 1
0.0168244 1.17345 1
0.770948 0.78832 1
0.63393 0.357354 1
0.0470805 0.165589 1
0.516881 0.300559 1
0.903326 0.250568 1
0.901043 0.473256 1
0.595789 0.743309 1
0.622391 2.33163 1
0.335274 0.716647 1
0.782346 0.0531967 1
0.631659 0.124868 1
0.998319 2.85956 1
0.119303 2.76076 1
0.0605819 0.0284206 1
0.541003 0.0962088 1
0.707147 0.050689 1
0.951001 0.301573 1
0.702169 0.980047 1
0.641666 2.74685 1
0.830394 0.419051 1
0.092182 0.698377 1
0.970721 2.36699 1
0.626693 0.411207 1
0.988142 0.622 1
0.0384499 0.0242158 1
0.82291 1.17013 1
0.594203 0.478559 1
0.805844 0.297657 1
0.593672 0.00790794 1
0.975393 0.339711 1
0.480774 0.980314 1
0.700365 1.17029 1
0.00279611 2.15347 1
0.155184 1.26978 1
0.837957 0.828227 1
0.822312 0.303366 1
0.0154835 2.11045 1
0.779643 0.267824 1
0.0867123 3.33972 1
0.902007 0.454178 1
0.489287 1.15683 1
0.630982 2.3787 1
0.951492 0.339719 1
0.123433 2.88918 1
0.8321 0.123037 1
0.437062 1.60592 1
0.41936 0.375613 1
0.234373 1.37795 1
0.325006 0.229166 1
0.0574433 0.322173 1
0.901348 0.587875 1
0.850738 2.15607 1
0.410413 0.559115 1
0.0820202 0.254182 1
0.31071 1.85702 1
0.506485 2.02007 1
0.284715 0.0588287 1
0.928699 0.724477 1
0.439759 0.139147 1
0.334044 1.24776 1
0.664088 0.0179917 1
0.294856 1.09283 1
0.643554 0.415016 1
0.449051 1.36301 1
0.117096 0.626812 1
0.361835 0.503898 1
0.661222 0.115039 1
0.991357 1.53587 1
0.755599 0.441028 1
0.228352 0.130571 1
0.0667093 0.71465 1
0.394572 0.618769 1
0.879072 0.0809752 1
0.382018 0.140172 1
0.889141 0.0891938 1
0.590192 2.80765 1
0.0664554 0.428193 1
0.801608 1.54381 1
0.333663 0.971002 1
0.489971 4.30327 1
0.549707 0.737702 1
0.678286 0.00754174 1
0.128188 0.072549 1
0.940551 0.988463 1
0.986214 1.31215 1
0.38262 1.41129 1
0.087231 0.406954 1
0.335239 0.877687 1
0.131498 0.418609 1
0.785539 1.47758 1
0.194991 1.93169 1
0.845673 0.305449 1
0.713461 0.679908 1
0.433639 0.280377 1
0.44598 0.146534 1
0.666194 0.537597 1
0.995718 0.398316 1
0.419692 1.55675 1
0.329226 0.357406 1
0.330026 0.0815368 1
0.217007 0.563481 1
